speaker,words,tags,timestamp
Paula Elofson-Gardine,"That's where you get into the fissioning situation, where most people typically think of the China syndrome and meltdown, and it's a very serious problem, needless to say. That they put the worst thing on it they possibly could have, and I think that's where they had, they probably added to the fire rather than help put it out at that particular point.",rocky flats,0:16:26
Phil Hufford,"What measures should people take if they find themselves passing by the plant, or if they, you know, if they're forced to go out there for some reason, or is there any reason for people to be concerned about driving by the Rocky Flats plant?",rocky flats,0:16:52
Paula Elofson-Gardine,"Well, I'll put it this way, Sue and I have had friends tell us that she had a scientist friend whose wife got a flat tire out there on the east side, and he went out to help her, and he had his trunk full of sophisticated equipment for measuring this kind of stuff, and it started going off like crazy. It scared the heck out of them, and they wanted to get out of there. They didn't even want to take the car. I think that this is a public health threat that certainly is available to the public, and I think if you can avoid at least going around the east side of the plant, don't drive down that road. People shouldn't be there. It's ridiculous. We keep our windows up when we go around the plant, because we don't want to have that coming into the car.",rocky flats,0:17:13
Phil Hufford,"What advice would you give to people who might be thinking of participating in the, in the proposed encirclement of Rocky Flats on August 6th.",rocky flats;encirclement,0:17:59
Paula Elofson-Gardine,"I think that they should be getting a very good insurance policy, and I would hold Colorado Freeze Boulder criminally liable for any radiation-induced cancers from partaking in that event. I think it's criminally negligent for them, knowing what we know now that they did not know before, to go ahead with this kind of an activity that is so opportunist.",rocky flats;encirclement,0:18:14
Phil Hufford,"Okay. all right, we're almost out of time here. Any anything else you'd like to bring up?",,0:18:41
Paula Elofson-Gardine,"I want the public to be aware that just because the FBI came and went doesn't mean that the situation is over. We have had a crisis situation here, it's been very hard to get people to listen to what's going on, and to take a look at the facts. Thank God, the FBI took it seriously, and they felt that they had enough proof to go in there. I think that the public needs to be aware that the problem has not gone away. This place should never have been built as close to a community. We've got to close it, and we've got to start the cleanup, and there will be continual problems out there until it is resolved, and the public has a right to know, and they have a right to be alarmed about it, and they have the right to demand to the governor, to the legislators, and to Washington to help us to eradicate this problem here.",rocky flats,0:18:49
Phil Hufford,"All right. Thank you, Paula. We've been speaking with Paula Elofson Gardine, who is Director of Health Technicians for a Cleaner Colorado. I'm sorry, Concerned Health Technicians for a Cleaner Colorado, and an acknowledged expert on some of the health aspects of the Rocky Flats nuclear weapons plant. Thank you, Paula. ",,0:19:43
Phil Hufford,"Okay, a clarification here. Paula Elofson Gardine is a citizen expert on the extent of the contamination from the Rocky Flats nuclear weapons plant and the pathways of exposure to that contamination. ",,0:20:06
Phil Hufford,"Today is July 5th 1989, and we have with us Susan Hurst. Do you prefer to Susan or Sue, Sue, we have Sue Hurst with us, who is director of Networking Colorado and is a citizen expert in the contaminate in the area of the contamination from Rocky Flats nuclear weapons plant, as well as the channels of exposure to that contamination, and she also is project coordinator for Sierra Club, and what project is that? The Rocky Flats project coordinator for the Sierra Club. Let's start with some of the questions of contamination. Can you help our listeners understand the patterns of contamination of the windborne or airborne contaminants from Rocky Flats. What, what pattern of exposures the public getting?",rocky flats,0:20:30
Sue Hurst,"Well, there's a misconception about downwinders, because in our area of the state we have the flat irons on the west side of the plant, and then you've got the planes on the east side of the plant with our water reservoirs directly east and therefore when they cited Rocky Flats with all their geological surveys and everything in their own Rockwell's report stated that the wind patterns go from the east to the west and from south to north and that is exactly the opposite of how the winds go, and frequently in the spring and the fall we have Chinook winds that go from the west to the east, frequently 90 to 120 miles an hour, and in Rockwell's reports, or Dow Chemical at the time, Department of Energy reports, they stated that the winds rarely went over 30 miles an hour, and that's just not true in this part of the country. Also, with the canyons directly west of the plant, in the evening, as the ground cools, you will have the canyons sucking the air, if you will, up the canyons. As the air warms up again, it comes down the canyon. So, with these radioactive emissions, you have the canyons sucking it up in the mornings as it's cool, and then as it heats up during the day, it comes back down. So, the canyons get the double whammy effect. Also, frequently in the mornings, the wind will go over Boulder, and again, as it heats up, it comes back down around, as you can see, with the brown cloud. The brown cloud will travel around Denver area, it will go out over Greeley and Fort Collins, pick up more particulates from the stockyards and things, and then come back over in the late afternoon, as we've seen many, many times, and we'll have the wind, the air inversions trapping these particulates over the Denver area, so it's, it's dispersing constantly, and it does not stay in one place, and that's something particular to our area. If you'll see turn of the century pictures, you will see the brown cloud hanging over Denver with horse and carriages, so new travel modes of travel does not really affect what happened at the turn of the century, it's the same, we're in a dust bowl area right here, and it goes around in a clockwise pattern daily, so you've got this heavy concentration of radioactivity clinging to our air particulates at our high altitude with our thin, thin atmosphere here. ",rocky flats,0:21:48
Phil Hufford,"Are we talking primarily about plutonium, or are there other, other radioactive substances?",rocky flats,0:24:24
Sue Hurst,"Well, there's a lot more to be worried about than plutonium. Plutonium, of course, is something to be very concerned about, but we also have americium, which is more radioactive than plutonium. We also have, when they burn agent orange, you get dioxin. We believe that they were burning agent orange last summer, because we have found, and I believe the FBI will conclude with what I believe that we have got dioxin in the area, as well as arsenic. We've got quite a number of things that are very bad for any living being, and uranium also. And I'm not talking background uranium, I'm talking weapons grade uranium.",rocky flats,0:24:35
Phil Hufford,Can you tell our listeners something about the daily emissions coming from that plant? Most people feel that there were a couple of major releases in a fire 1957 and a fire 1969. What is the nature of the releases of toxic radioactive and other materials from that plant?,rocky flats,0:25:22
Sue Hurst,"Quite honestly, it's mind-boggling how much they do out there. We had the big issue of their fluidized bed incinerator, which was a fiasco, to say the least. They had one incident where the incinerator got out of control and it melted a viewing room window before they could get to it and correct the feed going into it. That seemed to pass by the public that they were not going to utilize this fluidized bed incinerator, but the fact of the matter is they've got incinerators going every day out there, burning radioactive waste to recover plutonium, and we've got 50 vents pumping this out every day around the clock, whether we have air inversions or not. So, so basically, you've got people that cannot burn fireplaces on air inversion days, but they can burn radioactive material out at Rocky Flats, which I don't feel is right. So, we've got a smelting plant here in the Denver metro area that is pumping this out. They also have, they refer, Rocky Flats refers to reverse osmosis system, which should clean their wastewater before it's put in their settling ponds, and they have a series of ponds, A, B, and C series. They do not use the reverse osmosis plant because they are not set up to handle the waste that this reverse osmosis would produce, so they are not cleaning out the heavy metals or radioactivity from the water, if they do not release these ponds into the reservoirs, they spray irrigate this onto 600 some odd acres, and so you've got radioactive and toxic waste in the spray irrigation areas, and this, of course, is groundwater runoff, and their argument that it's all within background levels of whatever exotic thing you would like to come up with, it's within background levels, and believe me, there are no background levels in this area for weapons grade uranium, plutonium, americium, cesium, and I could go on and on. The other things they had, and it's, it's funny if you look at it in the context of some farmer out in the middle of Texas with his own little private dump, which you know a lot of people do back there, and they were just, if you will, out the back door dumping their chemicals and having open pit uranium burning with their depleted uranium chips, which is more radioactive than when they started with it. So they've got many, many, many areas that are of vital concern now. You've got the solar evaporation ponds, which is a concentrating mechanism to dry up their sludge and then put it in star-shaped containers, and make pond crete out of it, which is like radioactive concrete. However, someone from construction needs to be in there and tell them how to mix it right, so it's not the consistency of mayonnaise. They need to make it harder and more stable, just to keep it from spreading to the community. You've got the 903 pad area, which they covered over with asphalt after they discovered barrels and barrels and barrels of contaminated, radioactively contaminated lathe oil that was leaking into the dirt, and the dirt was then suspended by the wind for years and years and years, and they covered it over with asphalt, and believe me, what's coming out over the top of that asphalt is radioactivity. If you think of a banana peel that's been sitting in the sun for a week and the fruit flies over it, that radioactivity is not going to be staying over the banana peel when the wind goes over, it's going to be spreading it, and it will to the community, and I believe that this form of dispersion is what has settled on the top of our reservoirs. Now the city of Westminster has a surface water skimmer, so they skim the top of the surface. Which one is it?",rocky flats,0:25:51
Sue Hurst,"Well, there's one city that has. A surface skimmer that will skim the top for the water for the cities, and this is not that secure feeling for me to think of getting the top part of the lake, however, you got the bottom part too of where the sediment is, and twice a year we've got lake turnover, so the lake is trying to clean itself, and in the process, it's resuspending all this radioactive and toxic chemicals, and we will have elevated readings during this period of time when we have the lake turnover, so we need to have some remediation done in that area. And speaking of remediation, when we do start having the cleanup, we need to have a very close eye done on this, because in the past we've had practices such as trying to plow under two inches plutonium, and then put more topsoil on top of that, but what we found is that during the plowing, if you come from South Dakota, Iowa, Nebraska, you understand how the dust goes everywhere, and again we have elevated readings of radioactivity in all the air monitors around the area in Arvada, Westminster, and you have the erosion. They have put soil sterilant out there in many areas, not too, so that they can remediate in this particular way by sterilizing the soil. I'm not sure what they had in mind, but they're having a hard time finding ground cover now, and so you've got constant erosion, constant wind patterns. I mean, Colorado is extremely windy, as we all know that live here, and this is directly, it just blows right to us. So, plowing is not acceptable, but it was the cheapest method, and so that is what they used. Now, the Jefferson County Board of Health is the branch that issued a dust permit, a fugitive dust permit, and Gary Potter from Rockwell was sitting on the Jefferson County board. He thereafter, after they gave the fugitive dust permit, he resigned, saying that it could be misconstrued as a conflict of interest, since he was more than willing to give his expertise in this area up until they got their permit, and then he quit. Of course, it was inappropriate. We all knew that, and now we've got a main problem with how we're going to do the remediation, how we can keep our finger on top of these committees, governmental branches, so that we don't get exposed to even more emissions from the plant, whether it's from the venting of it from their smelting operations or if it's from the plowing, I believe that we need to have containment domes built before they dig into the 881 hillside area, but then you've got to think about the workers that are going to be going into the containment domes, it's going to be highly concentrated and I think I've got a plan that may be workable. I think we've got an awful lot of people that might disagree with me, but I think we need to take people from death row and put them out there in those containment domes to start doing cleanup, and that might be a deterrent against crime.",rocky flats,0:29:58
Phil Hufford,"What would you say the level, excuse me, what would you say the level of daily emissions is out there? Are we talking about very, very minor, difficult to measure amounts, or are we talking about something more substantial?",rocky flats,0:33:22
Sue Hurst,"Well, with the monitoring devices we've got out there right now, that they're only four feet up off the ground, and they're picking up an awful lot of resuspended dust. What we need is to have these monitors put at the top of the poles, 10 to 20 feet high, and we need more than a vacuum pump system. We need more of the state of the art monitoring equipment. We need to have monitoring equipment in the stacks to see what's coming out of the stack, not what's showing up at the perimeter of the fence line, and they also need to put in monitors that will pick up everything, not just radioactive things, but all the toxics that come out as well when they're doing their chemical recovery process, so right now we don't know. I do know that they have criticalities all the time. They have their own fire department, and anybody that's got a CB radio can pick up their own particular radio band and hear how many times a fire department is called out to different buildings for criticality fires.",rocky flats,0:33:39
Phil Hufford,Are these criticality fires in any way explosions?,rocky flats,0:34:42
Sue Hurst,"There's a difference between... What a lot of people don't understand is that we won't have a giant explosion, we'll have the biggest unquenchable fire in the world. It'll make Chernobyl look very small, because we've got a plutonium vault out at Rocky Flats that has probably tons of plutonium that has to be in a special cooled area that is, if they would have a power outage, if their generator wouldn't kick on, that stuff would heat up, and believe me, this place would be the dead zone. Nobody could live here, and it would go around the world, what would happen here. They could not put the fire out.",rocky flats,0:34:48
Phil Hufford,"Wow. How about leakage into the water supply, they have maintained that there is no substantial regular leakage of radionuclides or of other toxic substances into Woman Creek and Walnut Creek. What, what do you think about those claims?",rocky flats,0:35:28
Sue Hurst,"They're lying, they're stretching the truth. I like to refer to the Water Act as the Dirty Convoluted Polluted Water Act, because what the health department and EPA has said is allowable is not allowable at all. Again, I refer to their reverse osmosis system. They do not have it. They do not utilize it. I don't even know if the plant's been completed yet, because they constantly referred to in the early 1980s our RO system will be up and ready to go, but it is not ready to go, and it is not usable. This may maintain that their holding ponds are settling ponds, and when the contaminants have settled to the bottom as much as they think they will, they will, if you will, skim off the top now. Frequently, you will see they have 30 to 50 million gallons released monthly. Where do they put it? It does not evaporate on site. They have to release it, and they quite often do release it. Otherwise, they wouldn't be keeping track of how much was going into these Great Western Reservoir and Stanley Lake, they are releasing it. It is contaminated, and if they don't do that, they spray irrigate this stuff, and that has to come in groundwater runoff. Now think about the saturation of the ground on those spray fields, that's got to be going into our groundwater runoff, and that in turn soaks down, down, down into the bedrock and down into our aquifers. I mean, it only makes sense.",rocky flats,0:36:10
Phil Hufford,"Do you think that the Environmental Protection Agency has first of all, does the Environmental Protection Agency have a role in monitoring what goes on at the Rocky Flats nuclear weapons plant?",rocky flats,0:37:56
Sue Hurst,"They have a role, but I don't think they've taken a very active role, and I think their hands have been tied, which is verified through the memo that Mary Walker put out to Admiral Foley, stating that there they wanted to finesse the compliance agreement, which was the sweetheart deal between the state EPA and the Health Department of Colorado, that they wanted the language vague, so that nobody had any authorization or control over what's happening out at Rocky Flats, so you've got from the very top, top, top level, no control, no jurisdiction. We don't want anybody to have control, and above all, we don't want to look like we're welching on our own deals to make sure that the public is safe.",rocky flats,0:38:12
Phil Hufford,"So, when you said in the state EPA, are you talking about the state and the state being the Colorado Department of Health, and then the EPA?",rocky flats,0:38:58
Sue Hurst,"Yes, jointly, and the Department of Energy also comes into this. Everybody comes into play here, and what I increasingly see is more evidence of the nuclear guinea pig theory. When they were taking these beagle dogs up in Fort Collins and exposing them to all sorts of radioactivity to see what it would do to their bodies, and then burning them up, or when in the 1940s was it? In that 30 years ago they were doing taking the elderly, prisoners, and children injecting them with thorium, was it strontium-92, plutonium, uranium, make... giving them injections, having them snort it to see what it would do to the body, to see how long it would take to have renal failure, to see what would  happen, they had some survivors, they had some that died immediately, hit them, and they were gone. But the thing is, our own government was doing this to us. When I read this report, my eyes about popped out of my head. I couldn't believe it was like it's like what they were doing to the people in Germany and Russia. Our own government, I'm not a communist, I'm very, very patriotic, and my father worked for Senator Armstrong, which is very right-wing man. But you see this kind of stuff, and you're going, ""This isn't right. How can they do this, and how can people cover this up?"" What they've done isn't right. Now, Alice Stewart, when she was in town talked about the healthy survivor effect. They look for very, very healthy workers to go to work out at Rockwell, so that it takes them longer to get any ill effects from what they've been doing. So it looks like everything is okey dokey out there, but healthy people in the population around as well, but there are some people, women and children, are more susceptible to this than men, and I think if we looked at the women and children in this area, we'd be awfully surprised and stunned at what has been happening to us. ",rocky flats,0:39:06
Phil Hufford,"Tell me a little bit more about this study, where you heard about this testing on civilians and others by our own government. What study is that?",,0:41:25
Sue Hurst,"It is called... I get to the page here. It was a subcommittee for energy conservation and power. It's called the American Nuclear Guinea Pigs: three decades of radiation experiments on US citizens, and it was prepared by the Subcommittee on Energy Conservation and Power of the Committee on Energy and Commerce, US House of Representatives, November of 1986. Our own Senator Tim Worth sat on this committee, yet he still claims ignorance on what's going on here in Colorado. He was a part of the Lamm-Wirth report, and they stated close the plant, decommission it, but he still claims ignorance on what's going on. I believe that all of our politicians have well indeed known what's happening, the extent of it, how serious it is, and when we hear from the governor, there is no immediate health risk. What he's saying is number one, you've got to exposure, number two, you've got the latency period, don't worry about it right now, but you better worry in 20 years. So that, in that way, no, there is no immediate health risk. You're not, they keep saying we've got normal expected ranges of radioactivity for quote fallout from the nuclear testing, but from our viewpoint, number one, our state is the only state with a plutonium standard for the soil, and this was not done from a risk assessment, this was done from a sample on the east side of the plant to see number one, what was out there, and then they decided to build the standard around that.",,0:41:36
Phil Hufford,"So they found what was there said, okay, this is the standard we'll use, because that's what's there now.",rocky flats,0:43:18
Sue Hurst,"Correct. This also was set by an individual in the health department that was not qualified to do this kind of study, if you want to call it a study, and I see a lot of this covering of their own rear ends later on down the road, when they, when my own daughter, which was 11 years old at the time, had heard this particular person that set the standard talking with a Rockwell employee that was their soil analysis expert about how far down in the soil they were supposed to be going, ""Was it five centimeters or eight centimeters? I don't remember which one is it that we're supposed to do."" She came right back to me and told me their conversation, because those guys couldn't even remember what they're supposed to say. When you can't remember how you did your own analysis, that tells me that there's there's a problem. The problem is they can't remember because they're lying, or else they didn't do the studies.",rocky flats,0:43:25
Phil Hufford,"Explain a little bit more about how that level contamination level was set in Colorado. ",rocky flats,0:44:29
Sue Hurst,"The standard was set on what was found in the soil on the east side of the plant, and this was done not by risk assessment, but by what was already existing there. Doesn't mean it was safe, but it means that's what they set the standard at, because it was already there. Now, this same side of the plant was picking up in its own, in the monitors, the World Net Monitoring System, which picks up background fallout around the world. There's, I think, 32 stations around the world. The elevated readings was consistently thousands of times higher than any place else in the world. They disconnected this monitor because it was throwing off the statistics for the rest of the world, and it was picking up resuspended plutonium from road dust, from cars going by, if you will, and that tells me there's a problem over there on the east side of the plant because of this disconnection of the monitor system.",rocky flats,0:44:36
Phil Hufford,"How about the west, north, and south sides of the plant. What's the contamination like there?",rocky flats,0:45:38
Sue Hurst,"Well, it's, it's high, but it's not as high, because you got the constant wind flow going from south to east. So, of course, it would concentrate on the southeast part of the plant. However, you still have the nighttime air that seems to pull towards the north, so in the evening you will have elevated readings on that side, now what they do is they take - they don't give you readings per day, although that's what I'd love to see when they have criticality fires out there, but what we see is a mixture of all their readings into one, so that anything high or elevated would be taken into a curve, if you will, so we don't see when there has been accidents. You only see, ""My gosh, this month we've got awfully high readings of plutonium and uranium in the water."" ""What happened?"" ""Gee, we don't know. Nothing happened unusual.""",rocky flats,0:45:43
Phil Hufford,"Have there been any comparisons made of the soil and air levels of contaminants from Rocky Flats in Denver, as opposed to say Colorado Springs, or to Pueblo, or to Greeley, or you know, to cities far away from the plant.",rocky flats,0:46:38
Sue Hurst,"Well, I know that I got a hold of some EPA documents that they do measure strontium-90 in the milk regularly all around the country, and I got a hold of a report that was done a month before Chernobyl happened, and then during Chernobyl you could see the waves of radiation in the cities it hit. Okay, and so they're monitoring it through the milk. They were also picking it up in the air and everything else, water, you name it. What I was seeing was elevated readings. The higher in altitude you go, so that part of the argument I somewhat believe you're higher in elevation, so naturally the air is thinner, and you will have higher concentrations of radioactivity in the air. However, Rocky Flats and Twin Falls, Idaho, are continually the highest readings you will ever see. Now, I've also discovered that after the Chernobyl accident, as the waves hit the different cities, elevated readings that lasted longer in the particular areas of this, of the country, where they have not just reactors but incinerators that incinerate radioactive material, Twin Falls, Idaho is one of them, so is Rocky Flats. Rocky Flats is always almost always the highest, we are higher here in radiation than at Ground Zero at Nevada. That tells me, I believe the industry used the Chernobyl accident to step up their production during the waves of radiation that were hitting the cities to mask their emissions.",rocky flats,0:47:02
Phil Hufford,"What once again, can you give our listeners some sense of the daily emission, the level of daily emissions? What I don't know how you would do that, but is there some way you can communicate? You said there are what, 50 vents or 50 vents through which there is some release of something. Is there some way to describe what that release is?",rocky flats,0:48:43
Sue Hurst,"I would have to get out my monitoring reports and read you how many disintegrations per minute per gram there is compared with, say, Houston, Texas. I do know that reading all the different cities that they have listed, starting from Anchorage, Alaska to New Jersey, that you have to take very many things into consideration. Elevation is one of them, and industry is the other. What they have, and it's only by reading and looking at the figures yourself, which jumps out at your eyes first. We're the highest. I don't believe anybody would really understand. I know our state standard is two disintegrations per minute per soil gram of virgin undisturbed soil. Okay, so after the fire they had...",rocky flats,0:49:10
Phil Hufford,"Which, which fire?",rocky flats,0:50:05
Sue Hurst,"The 1957 fire, for some reason the monitors in the stacks were turned off for eight days. Okay, so after eight days they figured that they had 250 kilograms on the filters, okay, and the guidelines for these...",rocky flats,0:50:05
Phil Hufford,This is kilograms of plutonium?,rocky flats,0:50:28
